image_id,image_path,geohash,caption
caption_gt_0911,DEA_VLM_images/ga_ls8c_ard_3-x58y46-2020-patches/ga_ls8c_ard_3-x58y46-2020-r5yp3em-2020-01-11-raw.png,r5yp3em,"The satellite image is dominated by natural bare surface, covering all areas including the top-left, top-right, bottom-left, bottom-right, and center, with a consistent light brown hue throughout. A faint river or stream, likely following a winding path, is visible mainly in the upper part of the image, with its course appearing as a subtle, darker line. Two small water bodies are present, one near the river/stream in the upper-central area and another less distinct feature possibly in the same general region; both are minor in size relative to the total scene. There is a faint road corridor visible, running diagonally across the image, though it is not prominent. The balance is overwhelmingly in favor of bare surface with negligible vegetated or cultivated cover, indicating a largely arid or semi-arid landscape with minimal water presence. A small cluster of green vegetation is clearly visible near the upper-central part of the image, adjacent to the minor water bodies."
caption_gt_0912,DEA_VLM_images/ga_ls8c_ard_3-x32y48-2020-patches/ga_ls8c_ard_3-x32y48-2020-qsky1u6-2020-01-27-raw.png,qsky1u6,"The image shows a landscape with a mix of natural terrestrial vegetation, cultivated vegetation, water bodies, and natural bare surfaces. In the top-left area, there are small to medium water bodies (likely ponds or small lakes) adjacent to bare surfaces, with a river or stream flowing from the top left toward the center. The top-right is dominated by natural vegetation and bare surfaces, with less water presence. The bottom-left and bottom-right areas feature cultivated and natural vegetation, interspersed with water bodies, especially in the lower half where the vegetation appears dark green, indicating denser plant cover. The center area is a mosaic of natural and cultivated vegetation. The overall balance shows extensive vegetated surfaces, particularly in the bottom and center, with bare surfaces more prominent in the upper half. Water bodies are most visible in the top-left and lower center, and their brownish hues suggest sediment or shallow depths. The landscape is shaped by a river or stream flowing diagonally and possibly connecting to a coastline beyond the visible area, as suggested by the metadata. A cluster of ponds in the top-left area is interconnected by narrow channels, forming a linked water system adjacent to the bare surfaces."
caption_gt_0913,DEA_VLM_images/ga_ls8c_ard_3-x58y23-2020-patches/ga_ls8c_ard_3-x58y23-2020-r2806sj-2020-01-07-raw.png,r2806sj,"The satellite image predominantly shows natural terrestrial vegetation interspersed with patches of cultivated vegetation across all areas, with dark green hues indicating dense vegetation and lighter patches suggesting cultivated fields. Several small water bodies and wetland areas are present, with a narrow river or stream meandering from the left toward the center, following a sinuous path. A faint road corridor is visible, running diagonally from the bottom left toward the top right, linking vegetated areas. The balance is strongly dominated by natural and cultivated vegetation, with minimal bare surfaces and no significant artificial land cover. Overall, the landscape is primarily used for natural vegetation and some agriculture, with water features and wetlands scattered throughout. A cluster of cultivated fields connects directly to the main road corridor through several narrow trails, forming a clear access network between agricultural and transportation features."
caption_gt_0914,DEA_VLM_images/ga_ls8c_ard_3-x49y33-2020-patches/ga_ls8c_ard_3-x49y33-2020-r40352c-2020-01-07-raw.png,r40352c,"The image shows a landscape dominated by natural terrestrial vegetation and extensive natural bare surfaces, particularly in the center and lower areas, which appear in dark brown and muted earthy tones. The top-right area includes patches of cultivated terrestrial vegetation, visible as lighter, patterned plots, while the top-left, bottom-left, and bottom-right areas are mostly natural vegetation interspersed with bare ground. A road corridor is faintly visible, running diagonally and connecting sections of the landscape, but there are no significant artificial areas or urban features. The overall balance is heavily tilted toward natural and bare surfaces, with only small sections of cultivated land, indicating predominant natural vegetation and minimal human settlement or intensive agriculture. A network of faint linear paths or tracks branches off from the main road corridor, connecting the cultivated patches and geometric parcel boundaries with the surrounding natural areas. A distinct geometric boundary, a large rectangular land parcel or property division, is visible in the central part of the image, standing out against the surrounding natural and cultivated areas."
caption_gt_0915,DEA_VLM_images/ga_ls8c_ard_3-x59y30-2020-patches/ga_ls8c_ard_3-x59y30-2020-r384dke-2020-01-31-raw.png,r384dke,"The image displays a predominantly cultivated landscape with extensive cropland, characterized by a patchwork of rectangular fields covering most of the area. A river with a winding path flows from the top-left, curving through the center, and extending toward the bottom-right, serving as the main visible water body. Vegetated areas, including patches of natural terrestrial vegetation, are scattered mainly along the river corridor and at the field edges, with denser clusters in the top-right and bottom-right regions. Bare surfaces are intermixed with cropland, especially in the bottom-left and center areas, but they are generally less extensive than vegetated land. Artificial surfaces, indicating a small town or urban fabric, are present in the top-left, though their size is limited. Some linear features suggest the presence of road corridors, particularly where they intersect or border cultivated fields, running diagonally and linking towards the artificial surface in the top-left. The overall color palette is dominated by light brown and tan hues, reflecting dry cropland and bare soil, with darker greenish-brown tones marking vegetated strips and the river’s course. The landscape is primarily agricultural with interspersed natural vegetation, minor artificial areas, and a visible river system. A diagonal road corridor directly connects the artificial surface in the top left to the triangular center-pivot irrigation field near the center, indicating infrastructure that provides access between the town and major agricultural operations."
caption_gt_0916,DEA_VLM_images/ga_ls8c_ard_3-x65y44-2020-patches/ga_ls8c_ard_3-x65y44-2020-r7fgqc4-2020-01-07-raw.png,r7fgqc4,"A large river with deep green hues runs vertically along the right edge, with its path curving gently and forming the dominant water body in the image; smaller water features are not visibly prominent. The top-right and bottom-right areas are characterized by patches of natural terrestrial vegetation interspersed with bare surfaces, while cultivated cropland is more evident in the top-left and bottom-left areas, forming a grid-like pattern with lighter brown and greenish tones. A small artificial surface, likely a town or settlement, is visible in the top-left area, identifiable by a cluster of lighter, rectilinear shapes. The center of the image is dominated by natural bare surface, displaying tan and brown shades. Road corridors cut diagonally through the landscape, connecting cropland and artificial surfaces, particularly from the left toward the right and curving toward the river. Overall, the image shows a balance between bare surfaces and cultivated vegetation, with natural vegetation mainly on the right and cultivated land and artificial areas to the left. The landscape use is primarily agricultural with significant water presence and some urban fabric. A network of smaller irrigation channels branches from the main river, extending into the cultivated cropland on the left and distributing water across the agricultural fields. Small white clouds are scattered in the upper part of the image, partially obscuring some of the cropland areas."
caption_gt_0917,DEA_VLM_images/ga_ls8c_ard_3-x30y34-2020-patches/ga_ls8c_ard_3-x30y34-2020-qd60xw9-2020-01-11-raw.png,qd60xw9,"The image shows a large expanse of deep blue water dominating the left and central portions, with a coastline running vertically along the right edge. The right side features a narrow strip of land (island) with visible areas of bare ground and patches of natural terrestrial vegetation, interspersed with artificial surfaces. A small urban fabric is identifiable near the top-right area, along with a road corridor running parallel to the coastline, linking the urban area with other sections of the island. The balance is strongly dominated by water, with vegetated and artificial surfaces limited to the coastal strip. The overall landscape use includes coastline, urban fabric, road corridor, bare ground, and a harbour area, with the land displaying lighter brown and green hues against the dark blue of the surrounding water. The road corridor on the island directly connects to the harbour area, providing access between the urban fabric and maritime activities. A distinct shallow turquoise reef zone lines the coastline, forming a clear boundary between the deeper blue water and the island."
caption_gt_0918,DEA_VLM_images/ga_ls8c_ard_3-x29y47-2020-patches/ga_ls8c_ard_3-x29y47-2020-qs70ee8-2020-01-09-raw.png,qs70ee8,"The image predominantly features natural bare surfaces, characterized by extensive reddish-brown tones across most of the landscape. Patches of natural terrestrial vegetation, appearing as darker greenish or brownish areas, are scattered mainly in the top-left, top-right, and bottom-right sections. A small artificial surface, likely associated with urban fabric and an open pit mine, is visible near the center-left, distinguishable by a lighter color and geometric shape. A road corridor runs diagonally from the top-left to the bottom-right, linking the artificial area in the center-left to other regions. A narrow river or stream may be present, likely tracing subtle, winding lines. Urban features are limited to a small settlement or infrastructure cluster near the central artificial surface. Overall, bare surfaces dominate, with vegetation as a secondary land cover and minimal urban development, consistent with land use focused on mining and transport infrastructure. The artificial surface near the center-left is directly connected to the main road corridor by a short access road, facilitating transport between the mine area and the regional network. A series of faint, linear tracks or trails branch off from the main road corridor, forming a network of lighter lines across the reddish-brown bare surfaces."
caption_gt_0919,DEA_VLM_images/ga_ls8c_ard_3-x53y32-2020-patches/ga_ls8c_ard_3-x53y32-2020-r1gtus8-2020-01-02-raw.png,r1gtus8,"The image displays a predominantly cropland landscape with large, rectangular fields of cultivated terrestrial vegetation interspersed with patches of natural terrestrial vegetation, mainly in the top-left and bottom-left areas. The colors range from light brown to dark brown, indicating a mix of bare ground and vegetated surfaces, with bare areas being more extensive. A narrow river or stream runs diagonally from the left-central edge towards the bottom-center, with some adjacent wetland features. A subtle road corridor is present, running roughly parallel to the river, connecting several field boundaries. Overall, the landscape is dominated by cropland and bare ground, with natural vegetation occupying less area, and the balance leans towards cultivated and open land. Several field boundaries align directly with the road corridor, forming a network that connects cultivated plots to the transportation route."
caption_gt_0920,DEA_VLM_images/ga_ls8c_ard_3-x61y35-2020-patches/ga_ls8c_ard_3-x61y35-2020-r63huyj-2020-01-31-raw.png,r63huyj,"The image displays a predominantly brown-toned landscape with extensive cultivated terrestrial vegetation interspersed with natural bare surfaces. The central and lower portions feature a winding river or stream running from the top-center toward the bottom-right, flanked by patches of darker vegetation and lighter bare soil. Several water bodies, likely small ponds, are visible near the river, with the largest near the center-right. The top-left area contains a mix of cultivated fields and a small artificial surface, possibly a settlement or farm structure. The top-right and bottom-right areas show a blend of cultivated and natural vegetation, while the bottom-left and center areas reveal significant bare surfaces alongside cropland. Faint linear features, likely road corridors, traverse the landscape, connecting agricultural plots and artificial surfaces. The overall balance favors cultivated land with notable bare patches, limited natural vegetation, and scattered water features. The coloration ranges from pale tan to deeper brown, with vegetated areas appearing slightly greener or darker. A narrow dirt track branches off from the main road corridor and leads directly to the square-shaped enclosure near the top-left quadrant, indicating intentional access or use. A distinct square-shaped enclosure or field is clearly visible near the top-left quadrant, standing out from the surrounding irregularly shaped agricultural plots."
caption_gt_0921,DEA_VLM_images/ga_ls8c_ard_3-x63y31-2020-patches/ga_ls8c_ard_3-x63y31-2020-r3ff6cf-2020-02-01-raw.png,r3ff6cf,"The image shows a landscape dominated by natural terrestrial vegetation, appearing as dark green and brown patches across the scene, with extensive bare ground especially in the central and southern areas. Cultivated terrestrial vegetation is visible in the top-left and bottom-left areas, appearing as lighter green and organized plots. Two water bodies are present: a winding river flows from the top-right to the bottom-right, reflecting shades of blue-green and occupying a significant width, while a smaller water body or pond is located near the top-right edge. An artificial surface, likely a small settlement, is visible in the top-left area as a lighter, grid-like patch. A road corridor can be seen running near the river in the bottom-right, connecting to the artificial surface in the top-left. Vegetation is most dominant in the center, with bare surfaces more prominent towards the bottom and right. The overall landscape use indicates a mix of natural vegetation, some agriculture, sparse artificial development, and significant water features. Several narrow paths or trails visibly connect the cultivated plots and the settlement to the river, forming a network of access routes across the hillsides."
caption_gt_0922,DEA_VLM_images/ga_ls8c_ard_3-x63y31-2020-patches/ga_ls8c_ard_3-x63y31-2020-r3g4s6c-2020-01-25-raw.png,r3g4s6c,"The satellite image shows a landscape dominated by natural terrestrial vegetation, visible as extensive dark green areas throughout the image, particularly in the center and corners. Patches of cultivated terrestrial vegetation, appearing as lighter green areas, are interspersed mainly in the lower half and along the central region. Bare ground is limited and scattered, with the majority of the land covered by vegetation. The overall color palette consists of deep greens for forests and lighter greens for cropland, with minimal contrast from artificial surfaces. The image suggests a landscape focused on conservation (nature reserve) and agriculture, with a predominance of vegetated surfaces and only minor artificial or bare areas. Several cultivated fields cluster along the winding river, demonstrating a spatial relationship where agricultural activities concentrate near the water source. A winding, narrow linear feature resembling a river or stream cuts through the vegetated landscape, especially in the lower central part of the image."
caption_gt_0923,DEA_VLM_images/ga_ls8c_ard_3-x32y33-2020-patches/ga_ls8c_ard_3-x32y33-2020-qdh5kyg-2020-06-21-raw.png,qdh5kyg,"The image shows a landscape dominated by natural bare surfaces, especially in the center and bottom-right, with these areas appearing as extensive light tan and beige regions. Patches of cultivated terrestrial vegetation are visible in the top-left and bottom-left, forming green and brown field patterns, some of which display hints of irrigation grid layouts. Water is most prominent in the top-right and bottom-right. Multiple small water bodies—likely ponds or lakes—are scattered throughout, particularly along the boundary between vegetated and bare areas, appearing as dark blue or black spots. A faint road corridor can be seen traversing the cultivated fields in the top-left, running diagonally and connecting to the artificial area. Overall, bare ground is the dominant surface, with river and cultivated vegetation covering smaller, fragmented patches. The landscape reflects a mix of lake, managed agriculture, and scattered water bodies. A linear band of dark, irregularly shaped features runs along the boundary between the bare surfaces and the cultivated fields, forming a zone where water accumulation or drainage creates a transitional wetland or marshy area linking the two land cover types. A series of bright white circular features, identified as salt flats or evaporation ponds, cluster near the lower left edge of the image, contrasting sharply with the surrounding landscape."
caption_gt_0924,DEA_VLM_images/ga_ls8c_ard_3-x32y33-2020-patches/ga_ls8c_ard_3-x32y33-2020-qd5cpys-2020-01-04-raw.png,qd5cpys,"The image shows a predominantly cultivated landscape with large, patchy fields of brown and tan hues, indicating extensive cropland and bare ground across most areas. Natural terrestrial vegetation appears as scattered darker green patches, mainly in the top-right, bottom-left, and bottom-right areas. Several small to medium water bodies, including ponds and possibly a small river or stream, are visible in the right-central part, reflecting shades of blue and green. A small urban or artificial area, likely a town, is located in the right-central section, with visible geometric features and adjacent infrastructure. Road corridors run diagonally from the bottom-left to the top-right and from the center towards the right, connecting cultivated and urban zones. Overall, bare surfaces and cultivated vegetation dominate, with natural vegetation and artificial surfaces being less extensive. The landscape reflects a balance of agricultural use with pockets of natural and urban features. A cluster of water bodies lies directly adjacent to both the urban area and a patch of natural vegetation, forming a visible interface where all three land uses meet. A linear white cloud formation crosses diagonally from the left-central to the lower-central part of the image, partially obscuring the landscape beneath it."
caption_gt_0925,DEA_VLM_images/ga_ls8c_ard_3-x59y31-2020-patches/ga_ls8c_ard_3-x59y31-2020-r3b4rxm-2020-01-31-raw.png,r3b4rxm,"The image displays a landscape dominated by cultivated terrestrial vegetation and cropland, with large, regular patches of agricultural fields covering most areas. Bare surfaces, appearing as reddish-brown, are interspersed throughout, especially in the top-right, bottom-right, and central regions. The bottom-left contains a visible water body, likely a river, curving along the lower edge and showing dark greenish-blue hues. A small town or urban area with artificial surfaces is located in the bottom-left, adjacent to the water body, with a more concentrated, lighter-colored pattern. A linear road corridor runs horizontally across the image, connecting the urban area to other regions. Patches of natural terrestrial vegetation, with darker green tones, are mainly seen in the top-right and near the water. There are some signs of irrigated field patterns in the cultivated areas. Overall, the landscape is a mix of bare ground and cropland, with cultivated fields being the most dominant, interspersed with urban fabric and some natural vegetation. The diagonal road ditch intersects the horizontal road corridor near the center-right of the image, forming a distinct junction between these two linear features."
caption_gt_0926,DEA_VLM_images/ga_ls8c_ard_3-x66y40-2020-patches/ga_ls8c_ard_3-x66y40-2020-r7k464y-2020-03-20-raw.png,r7k464y,"The image displays a landscape dominated by natural terrestrial vegetation, especially in the bottom and central areas, which appear dark green. A large, irregularly shaped lake or basin is visible in the bottom-right and center, reflecting deep blue hues and occupying a significant portion of the area. Several smaller water bodies or river segments are present, particularly in the top-right and bottom-left, with a main river flowing from the top-right towards the lake. The top-left area contains a small town or urban fabric with clustered light-colored artificial surfaces, surrounded by patches of cropland and open green fields. Cropland and cultivated vegetation are prominent in the top-right and bottom-right, with lighter green tones and some visible field patterns. Bare ground and possible open pit mining activity are noticeable near the urban area in the top-center. A main road corridor curves from the top-center through the right side, connecting the urban area to the cropland and passing near the water body. The landscape is primarily natural vegetation, with artificial and cultivated surfaces concentrated in the northern sections, and water bodies forming a central and southern focal point."
caption_gt_0927,DEA_VLM_images/ga_ls8c_ard_3-x59y29-2020-patches/ga_ls8c_ard_3-x59y29-2020-r1xbpbk-2020-01-31-raw.png,r1xbpbk,"The image predominantly features cultivated terrestrial vegetation across a patchwork of agricultural fields, with natural bare surfaces interspersed, especially toward the bottom-left and center. A river or stream, appearing as a dark winding line, flows from the top-left toward the center and bottom, with several smaller water bodies or ponds visible along its course, mainly small and scattered. Artificial surfaces and a small urban area are present in the top-left, suggesting a town or dense settlement. Road corridors, visible as thin linear features, connect this urban area to surrounding fields, running diagonally and vertically. Natural terrestrial vegetation patches are more noticeable in the top-right and bottom-right areas, blending with cultivated fields. The overall color palette is dominated by light to medium brown hues, indicating dry bare soil and harvested fields, with occasional green patches representing vegetation. The landscape is mainly agricultural, with a balance slightly favoring bare surfaces over vegetated areas, and organized field patterns suggest irrigated agriculture. Several irrigation channels branch from the main river and extend into the agricultural fields, directly linking the water source to cultivated areas. A small plume of white cloud or haze is visible near the bottom-left corner."
caption_gt_0928,DEA_VLM_images/ga_ls8c_ard_3-x56y31-2020-patches/ga_ls8c_ard_3-x56y31-2020-r1vck1v-2020-01-13-raw.png,r1vck1v,"The image displays a landscape dominated by cultivated terrestrial vegetation, especially in the center, top-left, and top-right areas, with large geometric patches indicating cropland. Natural bare surfaces are present in the bottom-left, bottom-right, and central areas, creating a mix of tan and light brown hues across the image. A few artificial surfaces are present in the top-left, suggesting a small settlement or infrastructure. The road corridor is faintly visible, likely traversing the cropland and connecting artificial surfaces, with roads appearing as thin, linear, slightly darker features. Irrigated field patterns are suggested by the regular rectangular plots in the central area. Overall, cultivated land dominates, interspersed with bare patches and minimal visible vegetation, while artificial surfaces and road networks are minor but detectable. The color palette is mostly shades of brown and tan, with some grayish patches indicating bare or less vegetated soil. A distinct boundary line separates the lighter central cropland patches from the darker cultivated and bare areas on the left, indicating a clear division between different land management zones. A prominent circular feature appears in the right-central area, contrasting with the otherwise geometric cropland patterns."
caption_gt_0929,DEA_VLM_images/ga_ls8c_ard_3-x56y31-2020-patches/ga_ls8c_ard_3-x56y31-2020-r1tzsze-2020-01-13-raw.png,r1tzsze,"The satellite image shows a landscape dominated by cultivated terrestrial vegetation and natural bare surfaces, arranged in a patchwork of large rectangular cropland fields covering most of the area. The color palette is mostly light brown to tan, indicating extensive bare or harvested fields with sparse vegetation. Small, dark patches scattered throughout the image suggest minor water bodies or ponds. Small clusters of artificial surfaces, possibly representing minor urban fabric or settlements, may be present in the top-right area. Overall, bare surfaces are slightly more dominant than vegetated patches, and the landscape is primarily used for cropland with some natural vegetation and isolated water features. A network of faint, straight-line tracks or roads runs along the boundaries between several large rectangular fields."
caption_gt_0930,DEA_VLM_images/ga_ls8c_ard_3-x41y54-2020-patches/ga_ls8c_ard_3-x41y54-2020-qv4vpjn-2020-03-28-raw.png,qv4vpjn,"The image shows a landscape dominated by natural bare surfaces with extensive reddish-brown hues across all areas, interspersed with patches of natural terrestrial vegetation, particularly along water features and in some central and right sections where green tones are visible. A meandering river or stream runs from the top center, curving toward the left and then downward, forming several wide bends and occupying a significant area in the center and left portions. There are also small water bodies or pools adjacent to the river bends, with the river and these pools reflecting darker blue and greenish shades. A faint road corridor is observable, running parallel to some river segments, especially near the center and bottom right, but it is not heavily developed. The overall balance is strongly in favor of bare ground, with vegetated areas and water bodies present in smaller, linear, or clustered patches, indicating a sparsely vegetated, semi-arid environment with riverine influence. A narrow strip of dense green vegetation directly connects the main river channel to the oxbow lake, indicating ongoing hydrological exchange between these two water bodies. A prominent oxbow lake lies near the upper left quadrant, separated from the main river channel."
caption_gt_0931,DEA_VLM_images/ga_ls8c_ard_3-x55y52-2020-patches/ga_ls8c_ard_3-x55y52-2020-rhunpnj-2020-06-24-raw.png,rhunpnj,"The image shows a coastal landscape dominated by a large water body in the top-left and left areas, with a winding river entering from the right and curving toward the left and center. The river branches and meanders through the scene, creating smaller water channels. Natural bare surfaces, appearing as light tan or beige, cover most of the land, especially in the center and lower areas, interspersed with patches of natural terrestrial vegetation, which appear darker brown or greenish in some zones. The coastline is evident along the top and left, with the water reflecting shades of blue-green. The landscape is primarily bare with scattered vegetated patches, and the water features dominate the spatial balance. Several dark drainage or erosion patterns on the bare land surfaces connect directly to the river and the coastal water body, forming visible pathways for surface runoff."
caption_gt_0932,DEA_VLM_images/ga_ls8c_ard_3-x64y34-2020-patches/ga_ls8c_ard_3-x64y34-2020-r6739g1-2020-02-17-raw.png,r6739g1,"The top-left area features a prominent artificial surface consistent with a small city or large town, characterized by a dense, bright patch, with adjacent natural terrestrial vegetation and a small water body nearby. The top-right area is dominated by natural terrestrial vegetation interspersed with cultivated fields, while the bottom-left and bottom-right areas are largely covered by cultivated terrestrial vegetation with some artificial surfaces, indicating agricultural land use with scattered built-up spots. The center area shows a mosaic of natural and cultivated vegetation, with green hues throughout, suggesting a mix of cropland and park-like spaces. Water bodies, including a visible river or stream, are present mainly in the top-left and central parts, appearing as dark blue or black patches and lines, with the river likely running diagonally or winding through the scene. Bare ground and an open pit mine may be present as small, lighter-colored patches, especially near artificial surfaces. A road corridor is visible, likely linking the urban fabric in the top-left with other parts of the image, running in a roughly diagonal or horizontal direction. Overall, the landscape is dominated by vegetated surfaces, both natural and cultivated, with artificial and bare surfaces concentrated in the top-left. The forests and natural areas appear dark green, cultivated fields show lighter or varied greens and browns, and water bodies are dark blue or black, forming clear contrasts across the image. A clear transition zone of mixed vegetation and built-up areas is visible between the city in the top left and the rugged mountain formation in the upper central to right portion, forming a buffer that connects urban and natural landscapes. A distinct mountain or rugged hill formation is visible in the upper central to right portion of the image, characterized by dark, uneven terrain."
caption_gt_0933,DEA_VLM_images/ga_ls8c_ard_3-x56y34-2020-patches/ga_ls8c_ard_3-x56y34-2020-r4jq1sc-2020-01-04-raw.png,r4jq1sc,"The image displays a landscape dominated by natural bare surfaces, with extensive light tan and reddish-brown hues throughout, especially prominent in the center and spreading across all quadrants. Patches of cultivated terrestrial vegetation are present in the top-left and bottom-left areas, while natural terrestrial vegetation is visible in the top-right and bottom-right, appearing as slightly darker or greener areas. A river or stream with a winding path can be seen cutting through the central and left portions, its course marked by a subtle bluish or grayish tone. A road corridor is faintly discernible, likely following a linear path parallel to or intersecting the river, though it is less prominent against the bare terrain. The balance of the scene is heavily weighted toward bare surface with scattered patches of vegetation and cultivated land, indicating a semi-arid or sparsely vegetated landscape. The river or stream clearly forms a natural boundary that separates the patches of cultivated vegetation in the left quadrants from the natural vegetation in the right quadrants."
caption_gt_0934,DEA_VLM_images/ga_ls8c_ard_3-x57y32-2020-patches/ga_ls8c_ard_3-x57y32-2020-r1ysy2q-2020-01-13-raw.png,r1ysy2q,"The image displays a predominantly natural bare surface landscape with patches of cultivated terrestrial vegetation in the top-left and bottom-left areas, and some natural terrestrial vegetation in the top-right and bottom-right. Two small water bodies are present, one near the river in the top area and another in the lower half, both relatively minor in size. There is a faint road corridor visible. The overall color is light brown with subtle variations; vegetated areas appear as slightly darker or greenish patches, while the water bodies reflect darker or bluish tones. The landscape is dominated by bare surfaces, with limited vegetation and agricultural use. A winding river in the upper portion of the image visually connects several vegetated patches and both water bodies, forming a continuous natural corridor across the landscape. A distinct rectangular field boundary with sharply defined edges is visible near the lower left quadrant of the image."
caption_gt_0935,DEA_VLM_images/ga_ls8c_ard_3-x59y23-2020-patches/ga_ls8c_ard_3-x59y23-2020-r288u0c-2020-01-07-raw.png,r288u0c,"The image displays a landscape dominated by natural terrestrial vegetation, particularly in the top-left, top-right, and central areas, with patches of bare ground visible, especially in the bottom-left and bottom-right. A large water body, likely a lake or wide river, occupies the bottom edge and extends into the center, appearing as a muted brownish-green. A distinct road corridor runs diagonally from the left-center toward the right-center, cutting across the vegetated terrain and linking the central and right areas. Vegetation appears dark green-brown, while bare surfaces are lighter brown. The balance of the landscape is primarily vegetated, with bare ground and water more prevalent in the lower half. Land use is characterized by natural vegetation interspersed with bare ground and a visible road corridor. The road corridor intersects the shoreline at the center-bottom, providing direct access from the vegetated interior to the water body. A small, irregularly shaped patch of lighter bare ground appears at the shoreline where the water body meets the land near the center-bottom of the image."
caption_gt_0936,DEA_VLM_images/ga_ls8c_ard_3-x60y29-2020-patches/ga_ls8c_ard_3-x60y29-2020-r388h6y-2020-01-23-raw.png,r388h6y,"The satellite image predominantly features natural terrestrial vegetation, which covers almost the entire area, especially in the top-left, bottom-left, bottom-right, and center regions, appearing as dark green hues. In the top-right area, there are patches of natural bare surfaces with lighter brown tones, indicating exposed ground. Cropland presence is suggested by lighter patches in the top-right, but these areas are minor compared to the extensive vegetation. Overall, the landscape is dominated by vegetated surfaces with minor bare ground and water features, and the color palette is mostly dark green with some brown and blue highlights. Several winding linear features connect cropland patches in the top right with vegetated areas in the center, forming a continuous access route between these land covers."
caption_gt_0937,DEA_VLM_images/ga_ls8c_ard_3-x52y48-2020-patches/ga_ls8c_ard_3-x52y48-2020-rh608wc-2020-02-08-raw.png,rh608wc,"The image displays a landscape dominated by reddish-brown hues, indicating extensive natural bare surfaces, particularly in the center and bottom-right areas. In the top-left and bottom-left, cultivated terrestrial vegetation appears in greenish patches, interspersed with some artificial surfaces, suggesting agricultural activity and a small town or settlement. The top-right area transitions to more natural terrestrial vegetation, with some cultivated patches. Additional small water bodies or ponds are scattered nearby. Road corridors are visible, running from the central area toward the upper and lower edges, linking the central urban area (urban fabric) to outlying regions. An open pit mine and water plant are likely situated near the central artificial surfaces, where the color appears lighter and more developed. Overall, the landscape is a mosaic of bare land and vegetation, with cultivated fields and artificial areas mainly clustered in the top-left and center, and natural vegetation more dominant in the right half. A distinct linear road corridor connects the central settlement directly to the open pit mine, facilitating access between residential and industrial areas. A prominent dark, winding river channel runs through the left-central part of the image, cutting through the reddish-brown landscape."
caption_gt_0938,DEA_VLM_images/ga_ls8c_ard_3-x35y37-2020-patches/ga_ls8c_ard_3-x35y37-2020-qdw7k93-2020-01-06-raw.png,qdw7k93,"The image shows a predominantly bare surface landscape with a reddish-brown hue across most areas, indicating extensive natural bare surface with patches of natural terrestrial vegetation mainly in the top-left, top-right, and bottom-left areas. A distinct water body is visible in the bottom-right and center, appearing as a small, dark blue or black circular feature, likely an artificial or open pit mine with water accumulation. There is evidence of a road corridor, likely running diagonally and linking the urban fabric near the bottom-right or center. The balance is heavily in favor of bare surfaces, with vegetation present but limited. The presence of urban fabric and open pit mining activity suggests significant human impact in the central and lower-right regions, while the rest of the landscape remains largely natural and unvegetated. A network of faint, branching drainage lines or dry stream channels traverses the reddish-brown landscape, especially in the central and upper portions of the image."
caption_gt_0939,DEA_VLM_images/ga_ls8c_ard_3-x61y49-2020-patches/ga_ls8c_ard_3-x61y49-2020-rhxfk8e-2020-05-27-raw.png,rhxfk8e,"A river runs diagonally from the bottom center toward the top right, forming the main water body and following a winding path. Smaller water features are visible along this river, especially in the top-right and center areas. The dominant land cover across the image is natural terrestrial vegetation, appearing as dark greenish-brown hues, with natural bare surfaces scattered mainly in the bottom-left and bottom-right areas, where lighter brown tones are visible. A road corridor is faintly visible, generally parallel to the river. Vegetated surfaces clearly dominate the landscape, with bare surfaces as minor patches. The overall landscape use is natural, with riverine and terrestrial vegetation as the primary features, and the color palette is mostly earthy brown and green, with the river reflecting darker shades. A distinct cluster of exposed rocky outcrops stands near the river’s central curve, displaying a lighter, textured appearance against the surrounding vegetation."
caption_gt_0940,DEA_VLM_images/ga_ls8c_ard_3-x27y42-2020-patches/ga_ls8c_ard_3-x27y42-2020-qe9517y-2020-02-17-raw.png,qe9517y,"The image displays a landscape dominated by natural bare surfaces, appearing as extensive orange-brown areas across all regions. A prominent river, reflecting lighter beige and muted blue hues, flows diagonally from the bottom-left to the top-right, with its widest section in the center. Smaller water bodies or river branches are visible near the bottom-left and center. Natural terrestrial vegetation, seen as scattered greenish patches, is present mainly in the top-left, top-right, and bottom-right areas but covers less area than bare surfaces. A faint road corridor, blending with the landscape, runs parallel to the river in some sections. Overall, the scene is characterized by a dominance of bare ground with interspersed natural vegetation and a significant river corridor. A distinct cluster of dark green vegetation is concentrated along the inside bend of the river near the image center, forming a dense linear patch that contrasts with the sparser vegetation in other areas."
